ORF	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SGD
YER058W	PET117	55.38527306180123	0.22396560451582567	0.33105379495555265	0.6765232959975442	0.4987084604041694	0.6718946963320672	S000000860
YBR068C	BAP2	9036.197762448444	-0.1755284318942665	0.12898574121775888	-1.3608359361050024	0.17356554260747836	0.32856522559290113	S000000272
YGL136C	MRM2	267.88483682667226	-0.04178483358020106	0.14955720943840348	-0.27939029978632046	0.7799453144661808	0.8737524415397669	S000003104
YJR021C	REC107	99.99452580354105	0.07666907043697703	0.28597101926191504	0.2681008398503395	0.7886216993834311	0.8789911169575039	S000003782
YOR081C	TGL5	609.9538879166876	-0.1053876966052776	0.14932617049889835	-0.7057550344536231	0.4803404896118479	0.6560918932453373	S000005607
YMR099C	NA	2136.1202685417056	0.018153656050053396	0.10033525352890815	0.18092998633648785	0.8564225315764202	0.9201728283107556	S000004705
YML003W	NA	78.57778656296885	-0.16415035320253005	0.3105587618433876	-0.5285645532207197	0.5971075552569971	0.7474813350378173	S000004462
YDR166C	SEC5	854.8154712062592	0.09205650064121607	0.14317024354177169	0.6429862684026059	0.5202330100071164	0.68720629282425	S000002573
YGL124C	MON1	277.02240668450037	0.14888253252430564	0.14653234935617002	1.0160386643526962	0.3096109749831872	0.49170420942245147	S000003092
YGR217W	CCH1	806.5723190279496	-0.0012658875582059663	0.10624082070881054	-0.011915265241366744	0.9904932187784812	0.9945620425027007	S000003449
YHR101C	BIG1	311.64959003993295	-0.0073472471649275	0.16311121773621132	-0.045044401402297804	0.9640719176495993	0.9832824058797831	S000001143
YBR103W	SIF2	338.27760895166426	0.015871065173819657	0.16261983627195717	0.09759612072956274	0.922253005010817	0.9582460177271953	S000000307
YBL082C	ALG3	1391.0532954867208	0.019764098852684722	0.17934942696364933	0.11019884025997208	0.9122516820118216	0.9539953415681661	S000000178
YBR089C-A	NHP6B	1000.687071143368	-0.13916120984874883	0.11692122971408231	-1.1902133615003185	0.23396254287500298	0.4050931370629094	S000002157
YJL161W	FMP33	49.21454145358179	-1.4785294461093146	0.7478724828913736	-1.9769806750919954	0.04804381463231499	0.12843667420964094	S000003697
YHL029C	OCA5	1099.8947649438571	0.07048459252993006	0.12792411665760695	0.5509875258203608	0.5816422257726415	0.7358625621440347	S000001021
YJR043C	POL32	188.63346321450405	0.09580274892456313	0.1925985673638442	0.497421918739297	0.6188915519865847	0.7630281371203025	S000003804
YGL243W	TAD1	151.03688482865005	0.48289410882025535	0.1949267365348025	2.4773107958642644	0.013237657393644029	0.0460951267885405	S000003212
YJR112W-A	NA	101.19853541242058	-7.765519346729834e-4	0.22533634709371417	-0.0034461903047981273	0.9972503434048055	0.9990273397401669	S000028513
YDR083W	RRP8	604.96708679287	0.9821918968583633	0.23047914792799526	4.261521728487182	2.03039608476105e-5	1.621432782461168e-4	S000002490
YJL201W	ECM25	789.0948686868917	0.28389715674467514	0.099578653138132	2.8509840994822757	0.004358414891437349	0.01808340112152087	S000003737
YGR101W	PCP1	634.439691185534	-0.29530910177556574	0.17590992486933565	-1.6787517929697187	0.093200427301263	0.21136458341577274	S000003333
YHR098C	SFB3	4786.594444679686	0.036514611238054474	0.09251547421213548	0.3946865272973412	0.6930742469053055	0.8152963213490747	S000001140
YOR332W	VMA4	3619.58148664907	-0.13390661095414072	0.1028471206971091	-1.3019966922409394	0.19291751635243004	0.3532841292942546	S000005859
YOL076W	MDM20	1026.9302094116435	0.16066761644118963	0.1114761277757608	1.441273747545122	0.1495073608904945	0.2952109124466486	S000005436
YAL046C	BOL3	137.8990108863217	0.08926321763682978	0.23366586721165866	0.3820122241301661	0.7024522975007299	0.8210367601973187	S000000044
YPR056W	TFB4	269.36646030588736	0.31211539800418403	0.13749029650021172	2.2700903696407653	0.023202100525957958	0.07299508066980169	S000006260
YCR021C	HSP30	316.22184223289736	-5.1586485010578	0.6219208162073308	-8.294703066086235	1.088567737537201e-16	3.801197403996363e-15	S000000615
YNL067W	RPL9B	6206.26790688947	0.6274909577182783	0.12427228894780053	5.04932324841824	4.433779492611434e-7	5.005363113948089e-6	S000005011
YLR191W	PEX13	212.93660792672267	0.2813528850528378	0.18361672942769386	1.5322835012352798	0.12545249068280379	0.2604482653688046	S000004181
YLR242C	ARV1	250.92094821400906	-0.07435263297116862	0.1878845729154629	-0.3957356999428738	0.6923000162198527	0.8149038266040189	S000004232
YKR097W	PCK1	8.43441832246133	0.547094516494045	0.8022796724162452	0.6819249387764582	0.4952864150903468	0.669010783988442	S000001805
